#run	stop_time	species	cell	charge_avg	run_dose(Pe/cm2)
16445	2022-07-26 07:16:00-04:00	2022-07-26 07:52:00-04:00	d	20	-0.2340	0.015357798541365859
16447	2022-07-26 09:31:00-04:00	2022-07-26 12:29:00-04:00	d	20	-0.2405	0.05284219611881363
16448	2022-07-26 12:56:00-04:00	2022-07-26 15:31:00-04:00	d	20	-0.2458	0.04324202539448654
16449	2022-07-26 17:23:00-04:00	2022-07-26 17:41:00-04:00	d	20	-0.2666	0.0072337229898617305
16455	2022-07-27 16:25:00-04:00	2022-07-27 20:27:00-04:00	d	20	-0.3297	0.12291688141575866
16456	2022-07-27 20:30:00-04:00	2022-07-27 20:55:00-04:00	d	20	-0.3379	0.014270397061848492
16457	2022-07-27 21:05:00-04:00	2022-07-27 21:16:00-04:00	d	20	-0.3397	0.005507612845874876
16458	2022-07-27 21:44:00-04:00	2022-07-27 22:26:00-04:00	d	20	-0.3395	0.01029503222240552
16460	2022-07-27 22:35:00-04:00	2022-07-28 02:33:00-04:00	d	20	-0.3452	0.11087635927970692
16461	2022-07-28 02:36:00-04:00	2022-07-28 06:34:00-04:00	d	20	-0.3536	0.11112438698896665
16463	2022-07-28 06:43:00-04:00	2022-07-28 07:58:00-04:00	d	20	-0.3632	0.03456417475821865
16465	2022-07-28 20:24:00-04:00	2022-07-28 22:19:00-04:00	d	20	-0.2378	0.040192265131862914
16466	2022-07-28 22:32:00-04:00	2022-07-28 22:40:00-04:00	d	20	-0.2684	0.004700571147806113
16467	2022-07-28 22:45:00-04:00	2022-07-29 02:52:00-04:00	d	20	-0.3002	0.12193896534174906
16468	2022-07-29 02:57:00-04:00	2022-07-29 06:27:00-04:00	d	20	-0.3318	0.0969051360533486
16469	2022-07-29 06:48:00-04:00	2022-07-29 10:10:00-04:00	d	20	-0.3499	0.08268598266430173
16470	2022-07-29 10:31:00-04:00	2022-07-29 14:01:00-04:00	d	20	-0.3575	0.05340853590408211
16471	2022-07-29 15:03:00-04:00	2022-07-29 18:59:00-04:00	d	20	-0.3694	0.11746683589548654
16472	2022-07-29 19:01:00-04:00	2022-07-29 21:35:00-04:00	d	20	-0.3749	0.07676577056013098
16473	2022-07-29 21:45:00-04:00	2022-07-30 01:45:00-04:00	d	20	-0.4005	0.12729276208654738
