#run	start_time	stop_time	species	cell	charge_avg_online	charge_avg_offline_cc	charge_avg_offline	run_dose(Pe/cm2)	cc_on	cc_off	pol_on	pol_off
16449	2022-07-26 17:23:00-04:00	2022-07-26 17:41:00-04:00	d	20	-0.2666	-0.2396	-0.2802	0.0072337229898617305	-14.5000	-13.0300	-0.2593	-0.2747
16455	2022-07-27 16:25:00-04:00	2022-07-27 20:27:00-04:00	d	20	-0.3297	-0.2962	-0.3553	0.12209608801662555	-14.5000	-13.0300	-0.3402	-0.3655
16456	2022-07-27 20:30:00-04:00	2022-07-27 20:55:00-04:00	d	20	-0.3379	-0.3036	-0.3644	0.014270397061848492	-14.5000	-13.0300	-0.3367	-0.3620
16457	2022-07-27 21:05:00-04:00	2022-07-27 21:16:00-04:00	d	20	-0.3397	-0.3053	-0.3660	0.005507612845874876	-14.5000	-13.0300	-0.3438	-0.3689
16458	2022-07-27 21:44:00-04:00	2022-07-27 22:26:00-04:00	d	20	-0.3395	-0.3051	-0.3645	0.01029503222240552	-14.5000	-13.0300	-0.3376	-0.3657
16460	2022-07-27 22:35:00-04:00	2022-07-28 02:33:00-04:00	d	20	-0.3452	-0.3102	-0.3707	0.11087635927970692	-14.5000	-13.0300	-0.3525	-0.3799
16461	2022-07-28 02:36:00-04:00	2022-07-28 06:34:00-04:00	d	20	-0.3536	-0.3178	-0.3835	0.11112438698896665	-14.5000	-13.0300	-0.3637	-0.3903
16463	2022-07-28 06:43:00-04:00	2022-07-28 07:58:00-04:00	d	20	-0.3632	-0.3264	-0.3937	0.03456417475821865	-14.5000	-13.0300	-0.3652	-0.3948
16465	2022-07-28 20:24:00-04:00	2022-07-28 22:19:00-04:00	d	20	-0.2378	-0.0549	-0.0552	0.040192265131862914	-14.5000	-3.3480	-0.2607	-0.0604
16466	2022-07-28 22:32:00-04:00	2022-07-28 22:40:00-04:00	d	20	-0.2684	-0.0620	-0.0629	0.004700571147806113	-14.5000	-3.3480	-0.2722	-0.0628
16467	2022-07-28 22:45:00-04:00	2022-07-29 02:52:00-04:00	d	20	-0.3001	-0.0693	-0.0697	0.12102155957590553	-14.5000	-3.3480	-0.3300	-0.0754
16468	2022-07-29 02:57:00-04:00	2022-07-29 06:27:00-04:00	d	20	-0.3318	-0.0766	-0.0780	0.0969051360533486	-14.5000	-3.3480	-0.3477	-0.0803
16469	2022-07-29 06:48:00-04:00	2022-07-29 10:10:00-04:00	d	20	-0.3499	-0.0808	-0.0828	0.08268598266430173	-14.5000	-3.3480	-0.3560	-0.0849
16470	2022-07-29 10:31:00-04:00	2022-07-29 14:01:00-04:00	d	20	-0.3575	-0.0825	-0.0843	0.05340853590408211	-14.5000	-3.3480	-0.3688	-0.0852
16471	2022-07-29 15:03:00-04:00	2022-07-29 18:59:00-04:00	d	20	-0.3694	-0.0853	-0.0867	0.11746683589548654	-14.5000	-3.3480	-0.3631	-0.0890
16472	2022-07-29 19:01:00-04:00	2022-07-29 21:35:00-04:00	d	20	-0.3749	-0.0866	-0.0892	0.07676577056013098	-14.5000	-3.3480	-0.3884	-0.0915
16473	2022-07-29 21:45:00-04:00	2022-07-30 01:45:00-04:00	d	20	-0.4005	-0.0925	-0.0947	0.12729276208654738	-14.5000	-3.3480	-0.4108	-0.0972
16474	2022-07-30 01:48:00-04:00	2022-07-30 04:42:00-04:00	d	20	-0.4109	-0.0949	-0.0975	0.09273276113817305	-14.5000	-3.3480	-0.4207	-0.0999
16475	2022-07-30 05:02:00-04:00	2022-07-30 09:06:00-04:00	d	20	-0.4188	-0.0967	-0.1000	0.1190215578332512	-14.5000	-3.3480	-0.4000	-0.0998
16476	2022-07-30 09:15:00-04:00	2022-07-30 12:37:00-04:00	d	20	-0.4207	-0.0971	-0.1003	0.09449126882170648	-14.5000	-3.3480	-0.4256	-0.1011
16477	2022-07-30 14:42:00-04:00	2022-07-30 18:37:00-04:00	d	20	-0.4347	-0.1004	-0.1009	0.09468458457617747	-14.5000	-3.3480	-0.4352	-0.0996
16478	2022-07-30 19:31:00-04:00	2022-07-30 20:51:00-04:00	d	20	-0.4362	-0.1007	-0.0998	0.0251008377451922	-14.5000	-3.3480	-0.4363	-0.1009
16480	2022-07-30 21:49:00-04:00	2022-07-30 22:05:00-04:00	d	20	-0.4409	-0.1018	-0.1023	0.003520784352288031	-14.5000	-3.3480	-0.4450	-0.1025
16482	2022-07-30 22:46:00-04:00	2022-07-31 02:47:00-04:00	d	20	-0.4331	-0.1000	-0.0992	0.10164573350018187	-14.5000	-3.3480	-0.4280	-0.0952
16483	2022-07-31 02:49:00-04:00	2022-07-31 06:48:00-04:00	d	20	-0.4196	-0.0969	-0.0967	0.09476977584492856	-14.5000	-3.3480	-0.4095	-0.0995
16484	2022-07-31 06:50:00-04:00	2022-07-31 10:59:00-04:00	d	20	-0.4090	-0.0944	-0.0948	0.10870643444730071	-14.5000	-3.3480	-0.4227	-0.0964
16489	2022-07-31 12:07:00-04:00	2022-07-31 16:11:00-04:00	d	20	-0.4217	-0.0974	-0.0985	0.10809020343837349	-14.5000	-3.3480	-0.4531	-0.1061
16490	2022-07-31 16:13:00-04:00	2022-07-31 20:13:00-04:00	d	20	-0.4312	-0.0996	-0.1008	0.11491358528622034	-14.5000	-3.3480	-0.4121	-0.0977
16491	2022-07-31 20:15:00-04:00	2022-07-31 23:14:00-04:00	d	20	-0.4100	-0.0947	-0.0968	0.06614450457189383	-14.5000	-3.3480	-0.4009	-0.0952
16493	2022-08-01 00:31:00-04:00	2022-08-01 04:29:00-04:00	d	20	-0.3773	-0.0871	-0.0891	0.11118440494954293	-14.5000	-3.3480	-0.3672	-0.0891
16494	2022-08-01 04:31:00-04:00	2022-08-01 04:55:00-04:00	d	20	-0.3660	-0.0845	-0.0877	0.008490689696824708	-14.5000	-3.3480	-0.3629	-0.0862
16495	2022-08-01 05:14:00-04:00	2022-08-01 09:05:00-04:00	d	20	-0.3610	-0.0833	-0.0863	0.10003168784670503	-14.5000	-3.3480	-0.3508	-0.0844
16498	2022-08-01 14:40:00-04:00	2022-08-01 16:08:00-04:00	d	20	0.3895	0.2496	0.2200	0.028914587990875804	-14.5000	-9.2923	0.4160	0.2359
16500	2022-08-02 02:17:00-04:00	2022-08-02 06:15:00-04:00	d	20	0.5110	0.3275	0.2956	0.10578885197355879	-14.5000	-9.2923	0.5150	0.2987
16501	2022-08-02 06:18:00-04:00	2022-08-02 08:42:00-04:00	d	20	0.5201	0.3333	0.3020	0.046452024478880846	-14.5000	-9.2923	0.5292	0.3133
16502	2022-08-02 09:55:00-04:00	2022-08-02 14:01:00-04:00	d	20	0.5539	0.3549	0.3268	0.10173069461034191	-14.5000	-9.2923	0.5570	0.3242
16503	2022-08-02 14:10:00-04:00	2022-08-02 18:09:00-04:00	d	20	0.5622	0.3603	0.3297	0.10217689001498433	-14.5000	-9.2923	0.5465	0.3192
16504	2022-08-02 18:11:00-04:00	2022-08-02 21:18:00-04:00	d	20	0.5649	0.3620	0.3288	0.06184919961556125	-14.5000	-9.2923	0.5857	0.3466
16505	2022-08-02 21:23:00-04:00	2022-08-02 21:29:00-04:00	d	20	0.5962	0.3821	0.3485	0.0019884240402811247	-14.5000	-9.2923	0.5986	0.3485
16506	2022-08-02 21:46:00-04:00	2022-08-02 23:08:00-04:00	d	20	0.5968	0.3825	0.3530	0.032461268593829466	-14.5000	-9.2923	0.5891	0.3508
16507	2022-08-03 08:17:00-04:00	2022-08-03 12:10:00-04:00	d	20	0.6072	0.3891	0.3540	0.09931755978414054	-14.5000	-9.2923	0.6101	0.3611
16508	2022-08-03 12:30:00-04:00	2022-08-03 14:48:00-04:00	d	20	0.6129	0.3928	0.3607	0.04300201075294699	-14.5000	-9.2923	0.6231	0.3646
16509	2022-08-03 15:04:00-04:00	2022-08-03 16:24:00-04:00	d	20	0.6162	0.3949	0.3660	0.02913805873818641	-14.5000	-9.2923	0.6220	0.3630
16510	2022-08-03 16:31:00-04:00	2022-08-03 20:30:00-04:00	d	20	0.6064	0.3886	0.3606	0.10210506352953647	-14.5000	-9.2923	0.6021	0.3532
16511	2022-08-03 20:44:00-04:00	2022-08-04 00:47:00-04:00	d	20	0.6055	0.3880	0.3590	0.109870958837381	-14.5000	-9.2923	0.6014	0.3577
16512	2022-08-04 00:50:00-04:00	2022-08-04 04:50:00-04:00	d	20	0.6047	0.3875	0.3582	0.1046404288623536	-14.5000	-9.2923	0.6058	0.3592
16513	2022-08-04 04:52:00-04:00	2022-08-04 08:52:00-04:00	d	20	0.6060	0.3884	0.3578	0.10371546416895933	-14.5000	-9.2923	0.6061	0.3599
16514	2022-08-04 08:55:00-04:00	2022-08-04 12:52:00-04:00	d	20	0.6170	0.3954	0.3645	0.10347428774259017	-14.5000	-9.2923	0.6189	0.3614
16515	2022-08-04 13:05:00-04:00	2022-08-04 17:07:00-04:00	d	20	0.6182	0.3962	0.3658	0.10625991094056031	-14.5000	-9.2923	0.6246	0.3674
16516	2022-08-04 17:09:00-04:00	2022-08-04 17:19:00-04:00	d	20	0.6286	0.4028	0.3662	0.0008768831105204538	-14.5000	-9.2923	0.6299	0.3745
16517	2022-08-04 20:00:00-04:00	2022-08-04 21:14:00-04:00	d	20	0.6270	0.4018	0.3717	0.0095070175992295	-14.5000	-9.2923	0.6407	0.3791
16518	2022-08-04 22:27:00-04:00	2022-08-05 02:31:00-04:00	d	20	0.6216	0.3984	0.3653	0.11800739048829344	-14.5000	-9.2923	0.6238	0.3694
16519	2022-08-05 02:35:00-04:00	2022-08-05 05:16:00-04:00	d	20	0.6284	0.4027	0.3713	0.0668819354472616	-14.5000	-9.2923	0.6290	0.3716
16520	2022-08-05 05:43:00-04:00	2022-08-05 07:17:00-04:00	d	20	0.6286	0.4029	0.3730	0.04382817276210908	-14.5000	-9.2923	0.6384	0.3748
16580	2022-08-06 01:45:00-04:00	2022-08-06 02:45:00-04:00	d	20	0.6447	0.4131	0.3923	0.03092652227003618	-14.5000	-9.2923	0.6360	0.3966
16581	2022-08-06 02:48:00-04:00	2022-08-06 06:49:00-04:00	d	20	0.6451	0.4134	0.3876	0.11009165813992258	-14.5000	-9.2923	0.6361	0.3790
16583	2022-08-06 07:03:00-04:00	2022-08-06 09:43:00-04:00	d	20	0.6470	0.4146	0.3870	0.06320139466340714	-14.5000	-9.2923	0.6503	0.3939
16585	2022-08-06 12:44:00-04:00	2022-08-06 12:58:00-04:00	d	20	0.6525	0.4182	0.3928	0.0077598185592101816	-14.5000	-9.2923	0.6507	0.3934
16586	2022-08-06 13:04:00-04:00	2022-08-06 14:27:00-04:00	d	20	0.6525	0.4181	0.3947	0.037289211198846	-14.5000	-9.2923	0.6503	0.3937
16587	2022-08-06 14:34:00-04:00	2022-08-06 16:15:00-04:00	d	20	0.6247	0.4004	0.3758	0.04667564917546592	-14.5000	-9.2923	0.6257	0.3764
16588	2022-08-06 16:17:00-04:00	2022-08-06 20:21:00-04:00	d	20	0.6072	0.3891	0.3658	0.11502236968859507	-14.5000	-9.2923	0.5840	0.3558
16594	2022-08-06 21:02:00-04:00	2022-08-06 22:05:00-04:00	d	20	0.5684	0.3642	0.3433	0.03534869792543217	-14.5000	-9.2923	0.5655	0.3376
16597	2022-08-07 00:03:00-04:00	2022-08-07 04:41:00-04:00	d	20	0.5262	0.3372	0.3092	0.1162281718256008	-14.5000	-9.2923	0.5601	0.3341
16598	2022-08-07 04:03:00-04:00	2022-08-07 04:10:00-04:00	d	20	0.5566	0.3567	0.3313	0.003059088494718561	-14.5000	-9.2923	0.5596	0.3331
16599	2022-08-07 04:13:00-04:00	2022-08-07 08:13:00-04:00	d	20	0.5717	0.3664	0.3407	0.11634918223708426	-14.5000	-9.2923	0.5718	0.3411
16600	2022-08-07 08:16:00-04:00	2022-08-07 12:15:00-04:00	d	20	0.5891	0.3775	0.3509	0.11186010394222931	-14.5000	-9.2923	0.5937	0.3561
16601	2022-08-07 12:53:00-04:00	2022-08-07 16:54:00-04:00	d	20	0.5827	0.3734	0.3435	0.10648563590581095	-14.5000	-9.2923	0.5608	0.3306
16602	2022-08-07 16:59:00-04:00	2022-08-07 18:14:00-04:00	d	20	0.5441	0.3487	0.3211	0.03958374996735606	-14.5000	-9.2923	0.5320	0.3179
16604	2022-08-07 18:40:00-04:00	2022-08-07 22:41:00-04:00	d	20	0.5288	0.3389	0.3085	0.12101300539025303	-14.5000	-9.2923	0.5269	0.3054
16609	2022-08-07 23:56:00-04:00	2022-08-08 03:18:00-04:00	d	20	0.5300	0.3397	0.3084	0.10265716633883762	-14.5000	-9.2923	0.5333	0.3128
16610	2022-08-08 03:30:00-04:00	2022-08-08 07:31:00-04:00	d	20	0.5330	0.3416	0.3096	0.1128165356408104	-14.5000	-9.2923	0.5339	0.3066
16611	2022-08-08 07:33:00-04:00	2022-08-08 09:22:00-04:00	d	20	0.5310	0.3403	0.3088	0.039787569276136026	-14.5000	-9.2923	0.5310	0.3106
16615	2022-08-08 13:47:00-04:00	2022-08-08 16:25:00-04:00	d	20	-0.2614	-0.0555	-0.0547	0.08611801796587806	-14.5000	-3.0773	-0.2952	-0.0607
16616	2022-08-08 16:39:00-04:00	2022-08-08 20:40:00-04:00	d	20	-0.3239	-0.0687	-0.0670	0.12289939448868904	-14.5000	-3.0773	-0.3428	-0.0713
16617	2022-08-08 20:44:00-04:00	2022-08-09 00:43:00-04:00	d	20	-0.3530	-0.0749	-0.0733	0.11599341425371336	-14.5000	-3.0773	-0.3649	-0.0762
16618	2022-08-09 00:46:00-04:00	2022-08-09 02:15:00-04:00	d	20	-0.3758	-0.0798	-0.0783	0.030668632496072813	-14.5000	-3.0773	-0.3818	-0.0786
16619	2022-08-09 03:20:00-04:00	2022-08-09 03:59:00-04:00	d	20	-0.3926	-0.0833	-0.0822	0.0047603440294093965	-14.5000	-3.0773	-0.3908	-0.0812
16620	2022-08-09 04:09:00-04:00	2022-08-09 08:09:00-04:00	d	20	-0.3985	-0.0846	-0.0831	0.11225736983964067	-14.5000	-3.0773	-0.4004	-0.0839
16625	2022-08-09 14:58:00-04:00	2022-08-09 16:31:00-04:00	d	20	-0.4096	-0.0869	-0.0850	0.047533984382315445	-14.5000	-3.0773	-0.4110	-0.0857
16626	2022-08-09 17:14:00-04:00	2022-08-09 21:15:00-04:00	d	20	-0.4202	-0.0892	-0.0881	0.11966555690916343	-14.5000	-3.0773	-0.4200	-0.0883
16627	2022-08-09 21:18:00-04:00	2022-08-10 01:30:00-04:00	d	20	-0.4277	-0.0908	-0.0901	0.1381876032961645	-14.5000	-3.0773	-0.4325	-0.0908
16628	2022-08-10 01:33:00-04:00	2022-08-10 05:08:00-04:00	d	20	-0.4326	-0.0918	-0.0913	0.11280535336289599	-14.5000	-3.0773	-0.4341	-0.0914
16629	2022-08-10 05:20:00-04:00	2022-08-10 09:20:00-04:00	d	20	-0.4354	-0.0924	-0.0921	0.1236906757526247	-14.5000	-3.0773	-0.4360	-0.0924
16630	2022-08-10 09:23:00-04:00	2022-08-10 13:22:00-04:00	d	20	-0.4414	-0.0937	-0.0941	0.1282627966608026	-14.5000	-3.0773	-0.4506	-0.0954
16631	2022-08-10 13:32:00-04:00	2022-08-10 16:05:00-04:00	d	20	-0.4511	-0.0957	-0.0954	0.07144124233009334	-14.5000	-3.0773	-0.4451	-0.0933
16632	2022-08-10 16:40:00-04:00	2022-08-10 19:07:00-04:00	d	20	-0.4400	-0.0934	-0.0929	0.07651684074362113	-14.5000	-3.0773	-0.4402	-0.0931
16633	2022-08-10 19:23:00-04:00	2022-08-10 23:24:00-04:00	d	20	-0.4312	-0.0915	-0.0915	0.1251765522745047	-14.5000	-3.0773	-0.4325	-0.0917
16634	2022-08-10 23:28:00-04:00	2022-08-11 03:28:00-04:00	d	20	-0.4291	-0.0911	-0.0909	0.12148426136363774	-14.5000	-3.0773	-0.4228	-0.0893
16635	2022-08-11 03:31:00-04:00	2022-08-11 03:34:00-04:00	d	20	-0.4279	-0.0908	-0.0902	0.0016731520053479023	-14.5000	-3.0773	-0.4301	-0.0907
16636	2022-08-11 03:43:00-04:00	2022-08-11 06:12:00-04:00	d	20	-0.4283	-0.0909	-0.0905	0.07019463348445616	-14.5000	-3.0773	-0.4338	-0.0916
16650	2022-08-12 03:14:00-04:00	2022-08-12 03:43:00-04:00	p	15	0.2445	0.2496	0.2455	0.007117979140531056	-3.7383	-3.8164	0.2580	0.2591
16655	2022-08-12 06:06:00-04:00	2022-08-12 06:11:00-04:00	p	15	0.3230	0.3298	0.3239	0.0021484046731550994	-3.7383	-3.8164	0.3241	0.3249
16658	2022-08-12 06:34:00-04:00	2022-08-12 08:00:00-04:00	p	15	0.3546	0.3620	0.3557	0.07125979935119262	-3.7383	-3.8164	0.3698	0.3705
16659	2022-08-12 08:08:00-04:00	2022-08-12 09:44:00-04:00	p	15	0.3830	0.3910	0.3838	0.0790915165078437	-3.7383	-3.8164	0.3924	0.3929
16660	2022-08-12 09:55:00-04:00	2022-08-12 11:43:00-04:00	p	15	0.4015	0.4099	0.4021	0.0595711076053722	-3.7383	-3.8164	0.4160	0.4162
16664	2022-08-12 18:58:00-04:00	2022-08-12 19:41:00-04:00	p	15	0.4470	0.4563	0.4473	0.01657383914438783	-3.7383	-3.8164	0.4509	0.4512
16665	2022-08-12 22:15:00-04:00	2022-08-13 02:17:00-04:00	p	15	0.4674	0.4772	0.4672	0.203759125329236	-3.7383	-3.8164	0.4777	0.4771
16666	2022-08-13 02:21:00-04:00	2022-08-13 04:10:00-04:00	p	15	0.4813	0.4914	0.4803	0.09315780813239438	-3.7383	-3.8164	0.4842	0.4829
16668	2022-08-13 04:18:00-04:00	2022-08-13 04:28:00-04:00	p	15	0.4852	0.4953	0.4839	0.008098526577839302	-3.7383	-3.8164	0.4862	0.4846
16669	2022-08-13 04:34:00-04:00	2022-08-13 04:42:00-04:00	p	15	0.4863	0.4965	0.4851	0.004029085331698697	-3.7383	-3.8164	0.4877	0.4860
16671	2022-08-13 04:51:00-04:00	2022-08-13 08:50:00-04:00	p	15	0.4935	0.5038	0.4920	0.17240272380028912	-3.7383	-3.8164	0.5000	0.4981
16672	2022-08-13 08:55:00-04:00	2022-08-13 12:55:00-04:00	p	15	0.5063	0.5168	0.5040	0.16515938331363852	-3.7383	-3.8164	0.5105	0.5078
16673	2022-08-13 13:06:00-04:00	2022-08-13 13:34:00-04:00	p	15	0.5104	0.5211	0.5077	0.023106830970274574	-3.7383	-3.8164	0.5110	0.5078
16674	2022-08-13 13:54:00-04:00	2022-08-13 15:03:00-04:00	p	15	0.5135	0.5242	0.5107	0.054380662964020256	-3.7383	-3.8164	0.5153	0.5125
16675	2022-08-13 18:18:00-04:00	2022-08-13 21:50:00-04:00	p	15	0.5638	0.5756	0.5555	0.16106007503915107	-3.7383	-3.8164	0.5739	0.5648
16676	2022-08-13 21:56:00-04:00	2022-08-14 01:34:00-04:00	p	15	0.5750	0.5870	0.5652	0.1876610897039347	-3.7383	-3.8164	0.5748	0.5644
16678	2022-08-14 01:42:00-04:00	2022-08-14 03:01:00-04:00	p	15	0.5755	0.5875	0.5648	0.06874249186515084	-3.7383	-3.8164	0.5762	0.5647
16679	2022-08-14 03:08:00-04:00	2022-08-14 04:37:00-04:00	p	15	0.5749	0.5869	0.5638	0.07351431208142742	-3.7383	-3.8164	0.5759	0.5641
16681	2022-08-14 05:04:00-04:00	2022-08-14 09:04:00-04:00	p	15	0.5744	0.5864	0.5625	0.20515156986906496	-3.7383	-3.8164	0.5765	0.5636
16682	2022-08-14 09:08:00-04:00	2022-08-14 13:08:00-04:00	p	15	0.5733	0.5852	0.5603	0.1902383520995553	-3.7383	-3.8164	0.5728	0.5595
16683	2022-08-14 13:17:00-04:00	2022-08-14 17:21:00-04:00	p	15	0.5712	0.5831	0.5576	0.1901729507924248	-3.7383	-3.8164	0.5738	0.5588
16685	2022-08-14 18:21:00-04:00	2022-08-14 19:15:00-04:00	p	15	0.5757	0.5877	0.5613	0.03676785099777377	-3.7383	-3.8164	0.5740	0.5595
16687	2022-08-14 21:32:00-04:00	2022-08-14 21:36:00-04:00	p	15	0.5708	0.5828	0.5558	0.003628746506440747	-3.7383	-3.8164	0.5710	0.5560
16688	2022-08-14 21:40:00-04:00	2022-08-15 01:38:00-04:00	p	15	0.5711	0.5831	0.5552	0.2046213516365833	-3.7383	-3.8164	0.5708	0.5542
16689	2022-08-15 01:41:00-04:00	2022-08-15 02:53:00-04:00	p	15	0.5698	0.5817	0.5533	0.06400920762578659	-3.7383	-3.8164	0.5700	0.5533
16690	2022-08-15 02:59:00-04:00	2022-08-15 03:28:00-04:00	p	15	0.5702	0.5821	0.5533	0.025742745475070078	-3.7383	-3.8164	0.5701	0.5528
16692	2022-08-15 03:37:00-04:00	2022-08-15 07:22:00-04:00	p	15	0.5696	0.5815	0.5524	0.15433261087803168	-3.7383	-3.8164	0.5712	0.5536
16693	2022-08-15 07:45:00-04:00	2022-08-15 11:39:00-04:00	p	15	0.5687	0.5805	0.5511	0.19098831682953557	-3.7383	-3.8164	0.5662	0.5489
16695	2022-08-15 12:48:00-04:00	2022-08-15 12:54:00-04:00	p	15	0.5697	0.5816	0.5519	0.006289379865814752	-3.7383	-3.8164	0.5693	0.5513
16706	2022-08-17 19:51:00-04:00	2022-08-17 19:58:00-04:00	p	15	0.5820	0.5980	0.5758	0.004241024826248197	-3.6738	-3.7748	0.5817	0.5756
16708	2022-08-17 20:09:00-04:00	2022-08-17 20:17:00-04:00	p	15	0.5810	0.5969	0.5749	0.006895679972610751	-3.6738	-3.7748	0.5800	0.5745
16709	2022-08-17 20:28:00-04:00	2022-08-17 22:22:00-04:00	p	15	0.5815	0.5975	0.5751	0.059758704855203224	-3.6738	-3.7748	0.5802	0.5730
16710	2022-08-17 22:28:00-04:00	2022-08-18 00:07:00-04:00	p	15	0.5779	0.5938	0.5710	0.054367122025872155	-3.6738	-3.7748	0.5783	0.5717
16711	2022-08-18 01:22:00-04:00	2022-08-18 05:21:00-04:00	p	15	0.5724	0.5882	0.5648	0.20083624911862286	-3.6738	-3.7748	0.5673	0.5588
16712	2022-08-18 05:23:00-04:00	2022-08-18 09:55:00-04:00	p	15	0.5651	0.5807	0.5565	0.2070437951879337	-3.6738	-3.7748	0.5621	0.5535
16713	2022-08-18 09:57:00-04:00	2022-08-18 14:08:00-04:00	p	15	0.5691	0.5848	0.5589	0.21073209211235255	-3.6738	-3.7748	0.5685	0.5583
16715	2022-08-18 15:11:00-04:00	2022-08-18 17:54:00-04:00	p	15	0.5705	0.5861	0.5593	0.11137267751726733	-3.6738	-3.7748	0.5709	0.5588
16716	2022-08-18 18:03:00-04:00	2022-08-18 20:13:00-04:00	p	15	0.5684	0.5841	0.5568	0.09416852949544931	-3.6738	-3.7748	0.5710	0.5592
16717	2022-08-18 21:44:00-04:00	2022-08-19 00:55:00-04:00	p	15	0.5693	0.5850	0.5570	0.14867777629984372	-3.6738	-3.7748	0.5701	0.5571
16718	2022-08-19 01:10:00-04:00	2022-08-19 02:43:00-04:00	p	15	0.5686	0.5842	0.5561	0.0443887581314671	-3.6738	-3.7748	0.5731	0.5599
16719	2022-08-19 02:48:00-04:00	2022-08-19 06:49:00-04:00	p	15	0.5680	0.5836	0.5550	0.1786003117249997	-3.6738	-3.7748	0.5662	0.5528
16720	2022-08-19 06:53:00-04:00	2022-08-19 08:59:00-04:00	p	15	0.5656	0.5812	0.5522	0.10503902549735268	-3.6738	-3.7748	0.5645	0.5511
16721	2022-08-19 09:16:00-04:00	2022-08-19 09:29:00-04:00	p	15	-0.2661	-0.2734	-0.2577	0.011002907404604776	-3.6738	-3.7748	-0.3068	-0.2982
16722	2022-08-19 09:36:00-04:00	2022-08-19 10:10:00-04:00	p	15	-0.3898	-0.4005	-0.3806	0.02459157306216119	-3.6738	-3.7748	-0.4240	-0.4137
16723	2022-08-19 11:23:00-04:00	2022-08-19 14:25:00-04:00	p	15	-0.4951	-0.5088	-0.4850	0.14980054745506832	-3.6738	-3.7748	-0.4997	-0.4894
16726	2022-08-19 14:53:00-04:00	2022-08-19 19:00:00-04:00	p	15	-0.5045	-0.5183	-0.4936	0.2120642999473646	-3.6738	-3.7748	-0.5074	-0.4966
16727	2022-08-19 19:06:00-04:00	2022-08-19 22:38:00-04:00	p	15	-0.5090	-0.5230	-0.4978	0.16687278652324547	-3.6738	-3.7748	-0.5127	-0.5010
16728	2022-08-19 22:45:00-04:00	2022-08-20 02:47:00-04:00	p	15	-0.5116	-0.5257	-0.4998	0.18592365736133085	-3.6738	-3.7748	-0.5126	-0.5006
16729	2022-08-20 02:53:00-04:00	2022-08-20 03:47:00-04:00	p	15	-0.5124	-0.5265	-0.5003	0.04579064737663285	-3.6738	-3.7748	-0.5128	-0.5007
16730	2022-08-20 03:43:00-04:00	2022-08-20 06:03:00-04:00	p	15	-0.5127	-0.5268	-0.5004	0.11584668600635639	-3.6738	-3.7748	-0.5152	-0.5028
16731	2022-08-20 06:13:00-04:00	2022-08-20 07:53:00-04:00	p	15	-0.5130	-0.5271	-0.5005	0.07961846612759887	-3.6738	-3.7748	-0.5114	-0.4992
16732	2022-08-20 08:24:00-04:00	2022-08-20 10:41:00-04:00	p	15	-0.5130	-0.5272	-0.5002	0.1084173200732097	-3.6738	-3.7748	-0.5125	-0.4992
16733	2022-08-20 11:12:00-04:00	2022-08-20 11:41:00-04:00	p	15	-0.5119	-0.5260	-0.4984	0.02371976487668052	-3.6738	-3.7748	-0.5099	-0.4963
16734	2022-08-20 11:55:00-04:00	2022-08-20 12:03:00-04:00	p	15	-0.5084	-0.5223	-0.4951	0.005660583968917182	-3.6738	-3.7748	-0.5081	-0.4954
16736	2022-08-20 14:34:00-04:00	2022-08-20 18:21:00-04:00	p	15	-0.5121	-0.5262	-0.4983	0.16921549650836257	-3.6738	-3.7748	-0.5142	-0.5003
16738	2022-08-20 18:27:00-04:00	2022-08-20 21:02:00-04:00	p	15	-0.5142	-0.5284	-0.5002	0.11313168173060756	-3.6738	-3.7748	-0.5143	-0.5000
16742	2022-08-20 23:30:00-04:00	2022-08-21 00:20:00-04:00	p	15	-0.4580	-0.4706	-0.4501	0.04179500871507156	-3.6738	-3.7748	-0.4742	-0.4663
16743	2022-08-21 00:29:00-04:00	2022-08-21 04:18:00-04:00	p	15	-0.5110	-0.5250	-0.5025	0.16810325320928884	-3.6738	-3.7748	-0.5169	-0.5078
16744	2022-08-21 04:27:00-04:00	2022-08-21 08:39:00-04:00	p	15	-0.5116	-0.5256	-0.5026	0.2083516954722882	-3.6738	-3.7748	-0.5071	-0.4982
16746	2022-08-21 08:45:00-04:00	2022-08-21 12:47:00-04:00	p	15	-0.5051	-0.5189	-0.4956	0.19542213290189625	-3.6738	-3.7748	-0.5037	-0.4944
16747	2022-08-21 12:53:00-04:00	2022-08-21 16:51:00-04:00	p	15	-0.5045	-0.5183	-0.4944	0.1980827513376549	-3.6738	-3.7748	-0.5079	-0.4972
16748	2022-08-21 16:52:00-04:00	2022-08-21 20:49:00-04:00	p	15	-0.5079	-0.5219	-0.4964	0.18201315396000856	-3.6738	-3.7748	-0.5074	-0.4962
16749	2022-08-21 20:54:00-04:00	2022-08-21 21:49:00-04:00	p	15	-0.5087	-0.5226	-0.4967	0.027333644900346742	-3.6738	-3.7748	-0.5126	-0.5000
16750	2022-08-21 22:18:00-04:00	2022-08-22 02:18:00-04:00	p	15	-0.5073	-0.5213	-0.4948	0.19808322859049587	-3.6738	-3.7748	-0.5109	-0.4983
16751	2022-08-22 02:23:00-04:00	2022-08-22 03:08:00-04:00	p	15	-0.5121	-0.5262	-0.4990	0.038542998323031014	-3.6738	-3.7748	-0.5120	-0.4990
